Saving_id,CIF,CurrentSavingBalance,SavingProductSubcribed,ApplicationDate,UpdateDate
47530,9161,2437360789,Tiết kiệm truyền thống,2004-09-03,2018-06-03
47532,9163,1644253696,Tiết kiệm Trung Niên Tích Lộc,2014-12-10,2014-12-14
47534,9163,1624993779,Tiết kiệm truyền thống,2014-12-10,2015-06-13
47535,9163,1674236673,Tiền gửi tương lai,2014-12-10,2016-01-23
47539,9163,1681158447,Tiết kiệm Đại Phát,2014-12-10,2016-03-14
47548,9163,1788548339,Tiết kiệm truyền thống,2014-12-10,2016-04-18
47544,9163,1736773085,Tiền gửi tương lai,2014-12-10,2016-05-28
47547,9163,1773685755,Tiết kiệm Tích Tài,2014-12-10,2016-07-30
47546,9163,1796741896,Tiết kiệm Đại Phát,2014-12-10,2017-05-19
47531,9163,1667910611,Tiết kiệm Tích Tài,2014-12-10,2017-12-09
47537,9163,1662978059,Tiết kiệm Trung Niên Tích Lộc,2014-12-10,2018-03-28
47545,9163,1777872561,Tiền gửi tương lai,2014-12-10,2018-07-15
47542,9163,1721784875,Tiết kiệm Tích Tài,2014-12-10,2019-01-14
47549,9163,1767298608,Tiền gửi tương lai,2014-12-10,2019-02-19
47536,9163,1639757453,Tiết kiệm Tích Tài,2014-12-10,2019-06-10
47533,9163,1669725394,Tiết kiệm truyền thống,2014-12-10,2019-07-01
47543,9163,1749101784,Tiền gửi tương lai,2014-12-10,2019-08-05
47538,9163,1643225895,Tiền gửi tương lai,2014-12-10,2020-07-25
47540,9163,1711926309,Tiết kiệm Tích Tài,2014-12-10,2023-06-28
47541,9163,1743450902,Tiết kiệm Tích Tài,2014-12-10,2024-04-26
47560,9164,1936294272,Tiết kiệm truyền thống,2014-07-27,2014-11-23
47562,9164,1919336380,Tiền gửi tương lai,2014-07-27,2014-12-28
47554,9164,1923461999,Tiền gửi tương lai,2014-07-27,2015-05-29
47556,9164,1964192174,Tiết kiệm Trung Niên Tích Lộc,2014-07-27,2015-08-03
47559,9164,1953688783,Tiết kiệm Đại Phát,2014-07-27,2016-07-27
47558,9164,1918729873,Tiết kiệm Trung Niên Tích Lộc,2014-07-27,2018-06-13
47561,9164,1967177782,Tiền gửi tương lai,2014-07-27,2018-07-15
47552,9164,1827148932,Tiết kiệm Đại Phát,2014-07-27,2018-08-11
47553,9164,1874389513,Tiền gửi tương lai,2014-07-27,2020-02-08
47557,9164,1947026033,Tiền gửi tương lai,2014-07-27,2020-04-03
47550,9164,1768550005,Tiết kiệm Trung Niên Tích Lộc,2014-07-27,2021-09-28
47555,9164,1943824931,Tiết kiệm Trung Niên Tích Lộc,2014-07-27,2022-02-11
47551,9164,1792779179,Tiền gửi tương lai,2014-07-27,2023-12-23
47566,9165,8975884330,Tiết kiệm Đại Phát,2009-05-17,2010-10-05
47571,9165,8971953112,Tiết kiệm Trung Niên Tích Lộc,2009-05-17,2011-10-24
47572,9165,8947955310,Tiết kiệm Tích Tài,2009-05-17,2013-01-30
47568,9165,8988048904,Tiết kiệm Đại Phát,2009-05-17,2013-06-14
47570,9165,8960229171,Tiết kiệm Trung Niên Tích Lộc,2009-05-17,2014-07-06
47565,9165,8930772347,Tiết kiệm Trung Niên Tích Lộc,2009-05-17,2016-09-17
47564,9165,8978366710,Tiền gửi tương lai,2009-05-17,2019-09-13
47567,9165,8960217598,Tiết kiệm Trung Niên Tích Lộc,2009-05-17,2019-09-13
47574,9165,8942554422,Tiền gửi tương lai,2009-05-17,2020-04-04
47563,9165,8994973075,Tiết kiệm Trung Niên Tích Lộc,2009-05-17,2021-03-30
47573,9165,8977159607,Tiết kiệm truyền thống,2009-05-17,2021-11-10
47569,9165,8942855182,Tiết kiệm Đại Phát,2009-05-17,2022-05-26
47575,9168,9244530487,Tiết kiệm Tích Tài,2002-05-07,2004-12-03
47576,9168,9210680335,Tiết kiệm Tích Tài,2002-05-07,2004-12-22
47586,9168,9347649133,Tiết kiệm truyền thống,2002-05-07,2005-11-20
47583,9168,9308692782,Tiền gửi tương lai,2002-05-07,2012-01-17
47581,9168,9272936986,Tiết kiệm Tích Tài,2002-05-07,2013-03-01
47579,9168,9225725590,Tiết kiệm Đại Phát,2002-05-07,2014-12-02
47580,9168,9252877588,Tiền gửi tương lai,2002-05-07,2015-03-21
47585,9168,9314598675,Tiết kiệm truyền thống,2002-05-07,2018-01-22
47577,9168,9230355338,Tiết kiệm Tích Tài,2002-05-07,2021-06-12
47584,9168,9354553227,Tiền gửi tương lai,2002-05-07,2022-04-11
47587,9168,9378396693,Tiền gửi tương lai,2002-05-07,2022-07-13
47582,9168,9259871752,Tiết kiệm Tích Tài,2002-05-07,2022-11-10
47578,9168,9185487896,Tiết kiệm Đại Phát,2002-05-07,2023-10-13
47602,9171,2184180685,Tiết kiệm truyền thống,2004-07-19,2005-06-17
47599,9171,2067775274,Tiền gửi tương lai,2004-07-19,2008-02-04
47594,9171,2144811326,Tiền gửi tương lai,2004-07-19,2009-03-06
47606,9171,2260629854,Tiết kiệm Tích Tài,2004-07-19,2010-08-27
47592,9171,2088248480,Tiết kiệm Tích Tài,2004-07-19,2013-12-13
47588,9171,2111607326,Tiết kiệm Đại Phát,2004-07-19,2014-03-18
47596,9171,2146524292,Tiết kiệm Đại Phát,2004-07-19,2014-06-25
47604,9171,2184446549,Tiền gửi tương lai,2004-07-19,2014-09-23
47600,9171,2117638137,Tiết kiệm truyền thống,2004-07-19,2015-02-09
47590,9171,2095542972,Tiết kiệm Tích Tài,2004-07-19,2015-08-05
47589,9171,2075263149,Tiết kiệm Tích Tài,2004-07-19,2015-08-13
47597,9171,2099789976,Tiết kiệm Trung Niên Tích Lộc,2004-07-19,2016-03-25
47591,9171,2058084588,Tiết kiệm truyền thống,2004-07-19,2016-12-30
47593,9171,2131373118,Tiết kiệm Tích Tài,2004-07-19,2017-02-03
47601,9171,2152153476,Tiết kiệm Tích Tài,2004-07-19,2019-01-11
47603,9171,2219786601,Tiết kiệm Tích Tài,2004-07-19,2020-02-22
47605,9171,2222882675,Tiết kiệm truyền thống,2004-07-19,2020-07-14
47595,9171,2191136805,Tiết kiệm Trung Niên Tích Lộc,2004-07-19,2023-05-14
47598,9171,2084329031,Tiết kiệm truyền thống,2004-07-19,2024-05-08
47611,9172,744641060,Tiền gửi tương lai,2024-04-26,2024-04-29
47614,9172,689193277,Tiền gửi tương lai,2024-04-26,2024-04-29
47607,9172,760838339,Tiền gửi tương lai,2024-04-26,2024-05-04
47613,9172,722451631,Tiết kiệm Đại Phát,2024-04-26,2024-05-06
47612,9172,760686329,Tiết kiệm Đại Phát,2024-04-26,2024-05-15
47609,9172,770786176,Tiết kiệm Tích Tài,2024-04-26,2024-05-17
47610,9172,782730319,Tiết kiệm Trung Niên Tích Lộc,2024-04-26,2024-05-23
47615,9172,662287889,Tiền gửi tương lai,2024-04-26,2024-05-28
47608,9172,732349288,Tiết kiệm Trung Niên Tích Lộc,2024-04-26,2024-05-30
47616,9172,679180392,Tiết kiệm truyền thống,2024-04-26,2024-06-03
47623,9177,6272693050,Tiết kiệm Trung Niên Tích Lộc,2002-01-04,2004-12-04
47621,9177,6337677368,Tiết kiệm Đại Phát,2002-01-04,2010-08-04
47618,9177,6336801622,Tiết kiệm Trung Niên Tích Lộc,2002-01-04,2011-03-09
47617,9177,6366318728,Tiết kiệm Trung Niên Tích Lộc,2002-01-04,2017-09-17
47624,9177,6228061158,Tiết kiệm truyền thống,2002-01-04,2020-02-26
47622,9177,6294430582,Tiết kiệm Tích Tài,2002-01-04,2020-06-28
47619,9177,6308615821,Tiết kiệm truyền thống,2002-01-04,2022-11-02
47620,9177,6358249165,Tiết kiệm Đại Phát,2002-01-04,2024-04-11
47631,9179,1840053501,Tiết kiệm Tích Tài,2009-12-18,2010-05-21
47628,9179,1733360860,Tiết kiệm Tích Tài,2009-12-18,2011-01-16
47633,9179,1777198566,Tiết kiệm truyền thống,2009-12-18,2012-12-08
47634,9179,1729338189,Tiền gửi tương lai,2009-12-18,2012-12-28
47636,9179,1659059620,Tiết kiệm Trung Niên Tích Lộc,2009-12-18,2013-04-23
47629,9179,1779243588,Tiết kiệm truyền thống,2009-12-18,2013-07-26
47627,9179,1720827702,Tiết kiệm Trung Niên Tích Lộc,2009-12-18,2016-04-21
47632,9179,1826139735,Tiết kiệm Trung Niên Tích Lộc,2009-12-18,2017-04-10
47635,9179,1701635043,Tiết kiệm Tích Tài,2009-12-18,2017-05-27
47626,9179,1699345484,Tiền gửi tương lai,2009-12-18,2019-07-09
47630,9179,1804358895,Tiết kiệm Đại Phát,2009-12-18,2021-07-27
47625,9179,1715709034,Tiết kiệm Đại Phát,2009-12-18,2021-11-30
47640,9180,9498567938,Tiết kiệm Đại Phát,2003-01-01,2003-05-19
47652,9180,9474918869,Tiết kiệm Đại Phát,2003-01-01,2008-11-06
47646,9180,9645233588,Tiết kiệm Tích Tài,2003-01-01,2009-01-21
47637,9180,9409184675,Tiền gửi tương lai,2003-01-01,2009-03-31
47639,9180,9465136312,Tiết kiệm truyền thống,2003-01-01,2010-09-23
47655,9180,9506165587,Tiết kiệm Trung Niên Tích Lộc,2003-01-01,2012-04-16
47645,9180,9595913695,Tiết kiệm truyền thống,2003-01-01,2012-10-15
47638,9180,9438203676,Tiết kiệm Đại Phát,2003-01-01,2013-05-04
47650,9180,9528507542,Tiết kiệm Đại Phát,2003-01-01,2014-04-17
47648,9180,9614917082,Tiết kiệm Tích Tài,2003-01-01,2015-10-08
47641,9180,9479462290,Tiền gửi tương lai,2003-01-01,2016-11-07
47642,9180,9496162293,Tiền gửi tương lai,2003-01-01,2017-01-20
47651,9180,9488427892,Tiết kiệm Tích Tài,2003-01-01,2017-06-04
47649,9180,9577111584,Tiết kiệm truyền thống,2003-01-01,2019-06-25
47644,9180,9563552314,Tiết kiệm Đại Phát,2003-01-01,2019-12-17
47654,9180,9545921816,Tiết kiệm truyền thống,2003-01-01,2020-12-30
47643,9180,9517499801,Tiền gửi tương lai,2003-01-01,2022-06-29
47647,9180,9657111317,Tiết kiệm truyền thống,2003-01-01,2022-12-31
47653,9180,9503486945,Tiết kiệm truyền thống,2003-01-01,2023-10-12
47658,9181,6957612484,Tiền gửi tương lai,2020-04-03,2021-10-18
47656,9181,6915019613,Tiết kiệm Trung Niên Tích Lộc,2020-04-03,2022-06-27
47657,9181,6931335844,Tiền gửi tương lai,2020-04-03,2022-10-17
47663,9189,4377636077,Tiết kiệm truyền thống,2008-06-14,2009-10-18
47671,9189,4523656349,Tiết kiệm Tích Tài,2008-06-14,2011-10-18
47661,9189,4304136661,Tiền gửi tương lai,2008-06-14,2012-10-18
47669,9189,4516987059,Tiết kiệm Tích Tài,2008-06-14,2012-11-30
47674,9189,4546708572,Tiết kiệm Trung Niên Tích Lộc,2008-06-14,2013-07-22
47670,9189,4536282976,Tiết kiệm truyền thống,2008-06-14,2013-11-21
47660,9189,4286096430,Tiết kiệm truyền thống,2008-06-14,2014-01-10
47668,9189,4487054464,Tiết kiệm Đại Phát,2008-06-14,2015-07-11
47673,9189,4516978562,Tiết kiệm truyền thống,2008-06-14,2016-07-19
47662,9189,4342932890,Tiết kiệm Tích Tài,2008-06-14,2020-01-18
47665,9189,4439822534,Tiền gửi tương lai,2008-06-14,2020-03-08
47666,9189,4477590063,Tiết kiệm Tích Tài,2008-06-14,2021-07-18
47667,9189,4513019370,Tiết kiệm Trung Niên Tích Lộc,2008-06-14,2021-10-22
47664,9189,4412080117,Tiền gửi tương lai,2008-06-14,2021-12-30
47672,9189,4563346741,Tiết kiệm Đại Phát,2008-06-14,2023-05-15
47659,9189,4305768546,Tiết kiệm Tích Tài,2008-06-14,2023-12-15
47690,9190,9581151024,Tiết kiệm Tích Tài,2009-04-16,2009-10-21
47679,9190,9596566685,Tiền gửi tương lai,2009-04-16,2010-09-24
47689,9190,9554092775,Tiền gửi tương lai,2009-04-16,2011-07-29
47688,9190,9585921698,Tiết kiệm Tích Tài,2009-04-16,2013-11-21
47681,9190,9618779062,Tiết kiệm Tích Tài,2009-04-16,2015-02-08
47687,9190,9546871625,Tiền gửi tương lai,2009-04-16,2015-05-21
47685,9190,9598422983,Tiền gửi tương lai,2009-04-16,2015-07-14
47686,9190,9571256425,Tiết kiệm Trung Niên Tích Lộc,2009-04-16,2015-08-27
47676,9190,9563695021,Tiết kiệm truyền thống,2009-04-16,2016-03-24
47691,9190,9543988520,Tiết kiệm truyền thống,2009-04-16,2018-03-15
47677,9190,9595964704,Tiết kiệm Đại Phát,2009-04-16,2018-08-10
47682,9190,9650228586,Tiết kiệm truyền thống,2009-04-16,2020-03-03
47678,9190,9547689118,Tiết kiệm Trung Niên Tích Lộc,2009-04-16,2022-06-18
47683,9190,9639728421,Tiết kiệm truyền thống,2009-04-16,2022-07-04
47680,9190,9581033579,Tiết kiệm truyền thống,2009-04-16,2022-11-13
47675,9190,9592252511,Tiết kiệm Tích Tài,2009-04-16,2023-07-25
47684,9190,9610782423,Tiết kiệm Trung Niên Tích Lộc,2009-04-16,2024-03-02
47693,9192,7145730470,Tiền gửi tương lai,2019-11-28,2020-03-03
47694,9192,7117853417,Tiết kiệm truyền thống,2019-11-28,2020-07-23
47696,9192,7121692486,Tiết kiệm Đại Phát,2019-11-28,2020-07-29
47700,9192,7086242095,Tiết kiệm Trung Niên Tích Lộc,2019-11-28,2020-10-07
47692,9192,7126284410,Tiền gửi tương lai,2019-11-28,2021-05-08
47701,9192,7106604928,Tiết kiệm truyền thống,2019-11-28,2022-04-24
47695,9192,7083125131,Tiết kiệm truyền thống,2019-11-28,2022-06-20
47698,9192,7100815627,Tiết kiệm truyền thống,2019-11-28,2022-11-28
47699,9192,7122631153,Tiết kiệm Tích Tài,2019-11-28,2023-12-28
47697,9192,7080578827,Tiết kiệm truyền thống,2019-11-28,2024-02-01
47706,9193,9452805551,Tiết kiệm truyền thống,2017-02-07,2017-02-28
47704,9193,9432487848,Tiền gửi tương lai,2017-02-07,2018-05-13
47707,9193,9436881351,Tiết kiệm truyền thống,2017-02-07,2019-06-21
47709,9193,9362056735,Tiết kiệm truyền thống,2017-02-07,2019-09-07
47705,9193,9465482944,Tiết kiệm truyền thống,2017-02-07,2021-04-10
47708,9193,9390005493,Tiền gửi tương lai,2017-02-07,2022-10-03
47703,9193,9404976151,Tiết kiệm truyền thống,2017-02-07,2023-07-03
47702,9193,9356724518,Tiết kiệm Tích Tài,2017-02-07,2023-07-26
47711,9194,3130894836,Tiết kiệm Trung Niên Tích Lộc,2020-08-20,2022-11-11
47710,9194,3166606228,Tiết kiệm Đại Phát,2020-08-20,2023-11-04
47726,9199,6780512847,Tiền gửi tương lai,2009-06-20,2009-07-15
47724,9199,6829229084,Tiết kiệm truyền thống,2009-06-20,2011-02-08
47727,9199,6770262899,Tiết kiệm truyền thống,2009-06-20,2013-04-06
47716,9199,6935131758,Tiết kiệm Tích Tài,2009-06-20,2013-06-22
47723,9199,6859498170,Tiết kiệm Đại Phát,2009-06-20,2014-11-25
47719,9199,6956130686,Tiết kiệm Trung Niên Tích Lộc,2009-06-20,2015-08-15
47714,9199,6841213668,Tiết kiệm truyền thống,2009-06-20,2015-11-09
47720,9199,6977072975,Tiết kiệm truyền thống,2009-06-20,2016-01-11
47721,9199,6932416800,Tiền gửi tương lai,2009-06-20,2017-06-29
47718,9199,6927141788,Tiết kiệm Đại Phát,2009-06-20,2018-05-03
47717,9199,6910860876,Tiết kiệm truyền thống,2009-06-20,2018-08-05
47712,9199,6815167592,Tiết kiệm truyền thống,2009-06-20,2019-06-10
47715,9199,6886201544,Tiết kiệm truyền thống,2009-06-20,2022-01-01
47713,9199,6791542140,Tiết kiệm Đại Phát,2009-06-20,2023-02-09
47725,9199,6790879506,Tiết kiệm truyền thống,2009-06-20,2023-04-08
47722,9199,6908421440,Tiết kiệm Trung Niên Tích Lộc,2009-06-20,2024-06-05
47735,9200,9692572697,Tiết kiệm Đại Phát,2016-01-19,2016-10-28
47745,9200,9714240416,Tiết kiệm truyền thống,2016-01-19,2017-05-24
47734,9200,9724015761,Tiền gửi tương lai,2016-01-19,2017-10-31
47731,9200,9828526592,Tiết kiệm Tích Tài,2016-01-19,2017-12-28
47729,9200,9762649589,Tiết kiệm Đại Phát,2016-01-19,2018-07-23
47742,9200,9789448645,Tiết kiệm Trung Niên Tích Lộc,2016-01-19,2018-09-02
47738,9200,9758724489,Tiết kiệm Đại Phát,2016-01-19,2019-05-01
47728,9200,9812048597,Tiết kiệm Trung Niên Tích Lộc,2016-01-19,2019-06-22
47741,9200,9766615734,Tiền gửi tương lai,2016-01-19,2019-08-08
47737,9200,9772342543,Tiết kiệm Trung Niên Tích Lộc,2016-01-19,2020-08-28
47733,9200,9737272847,Tiết kiệm Trung Niên Tích Lộc,2016-01-19,2021-04-08
47732,9200,9784749693,Tiền gửi tương lai,2016-01-19,2022-12-01
47743,9200,9754310946,Tiền gửi tương lai,2016-01-19,2023-03-12
47730,9200,9783530925,Tiết kiệm truyền thống,2016-01-19,2023-06-08
47744,9200,9728647190,Tiết kiệm Trung Niên Tích Lộc,2016-01-19,2023-07-08
47740,9200,9793874464,Tiết kiệm truyền thống,2016-01-19,2024-01-05
47736,9200,9725306993,Tiền gửi tương lai,2016-01-19,2024-02-03
47739,9200,9805893996,Tiết kiệm truyền thống,2016-01-19,2024-02-07
47757,9201,1754766237,Tiết kiệm Trung Niên Tích Lộc,2005-10-24,2009-01-13
47751,9201,1713688420,Tiết kiệm Đại Phát,2005-10-24,2009-05-12
47750,9201,1694391370,Tiết kiệm Đại Phát,2005-10-24,2009-05-13
47753,9201,1666988744,Tiền gửi tương lai,2005-10-24,2009-05-16
47746,9201,1695103409,Tiền gửi tương lai,2005-10-24,2010-04-15
47758,9201,1743599866,Tiền gửi tương lai,2005-10-24,2014-08-09
47755,9201,1669267824,Tiết kiệm Trung Niên Tích Lộc,2005-10-24,2015-09-27
47748,9201,1621587727,Tiết kiệm Đại Phát,2005-10-24,2019-03-24
47749,9201,1655314522,Tiết kiệm Tích Tài,2005-10-24,2019-09-08
47759,9201,1762466763,Tiết kiệm truyền thống,2005-10-24,2023-04-11
47756,9201,1718803058,Tiết kiệm Tích Tài,2005-10-24,2023-04-22
47752,9201,1702551749,Tiết kiệm Đại Phát,2005-10-24,2023-05-08
47754,9201,1705586140,Tiết kiệm Tích Tài,2005-10-24,2023-08-27
47747,9201,1657769957,Tiền gửi tương lai,2005-10-24,2024-03-17
47761,9202,147016381,Tiết kiệm Đại Phát,2010-02-25,2010-09-29
47760,9202,192812911,Tiết kiệm truyền thống,2010-02-25,2017-04-23
47763,9202,143261499,Tiền gửi tương lai,2010-02-25,2021-06-03
47762,9202,99834655,Tiết kiệm Tích Tài,2010-02-25,2022-09-12
47769,9203,1172534116,Tiết kiệm truyền thống,2008-11-26,2010-10-05
47767,9203,1211005412,Tiền gửi tương lai,2008-11-26,2012-09-27
47766,9203,1190896620,Tiết kiệm truyền thống,2008-11-26,2013-06-06
47768,9203,1200904644,Tiền gửi tương lai,2008-11-26,2016-11-10
47765,9203,1147412221,Tiết kiệm Đại Phát,2008-11-26,2020-07-02
47764,9203,1098426924,Tiết kiệm Tích Tài,2008-11-26,2021-01-03
47774,9205,2070351641,Tiết kiệm truyền thống,2022-11-15,2023-01-01
47779,9205,2088419999,Tiết kiệm truyền thống,2022-11-15,2023-05-03
47777,9205,2089314439,Tiết kiệm Trung Niên Tích Lộc,2022-11-15,2023-06-29
47780,9205,2068538143,Tiết kiệm Tích Tài,2022-11-15,2023-07-09
47776,9205,2066364399,Tiết kiệm Tích Tài,2022-11-15,2023-07-11
47771,9205,2146277028,Tiền gửi tương lai,2022-11-15,2023-08-20
47770,9205,2123390133,Tiền gửi tương lai,2022-11-15,2023-11-08
47772,9205,2110593320,Tiết kiệm Trung Niên Tích Lộc,2022-11-15,2023-11-22
47781,9205,2115284640,Tiết kiệm truyền thống,2022-11-15,2023-12-31
47773,9205,2098334788,Tiết kiệm truyền thống,2022-11-15,2024-02-26
47775,9205,2085637492,Tiết kiệm Đại Phát,2022-11-15,2024-03-16
47778,9205,2071305482,Tiền gửi tương lai,2022-11-15,2024-05-13
47784,9206,9212885515,Tiết kiệm Đại Phát,2012-01-14,2015-08-17
47783,9206,9245809558,Tiết kiệm Tích Tài,2012-01-14,2022-10-17
47782,9206,9261147746,Tiết kiệm Trung Niên Tích Lộc,2012-01-14,2023-02-09
47785,9207,9882228790,Tiết kiệm Tích Tài,2018-12-26,2019-05-04
47790,9207,9816028343,Tiền gửi tương lai,2018-12-26,2020-03-05
47788,9207,9869602194,Tiết kiệm Đại Phát,2018-12-26,2021-02-07
47789,9207,9847079096,Tiết kiệm Đại Phát,2018-12-26,2021-09-06
47786,9207,9924059780,Tiết kiệm Đại Phát,2018-12-26,2022-02-02
47787,9207,9883732520,Tiết kiệm Đại Phát,2018-12-26,2022-04-20
47803,9211,8002551512,Tiền gửi tương lai,2001-01-17,2001-06-05
47791,9211,7925586714,Tiết kiệm Đại Phát,2001-01-17,2001-08-27
47804,9211,7987131025,Tiết kiệm truyền thống,2001-01-17,2002-02-13
47801,9211,8033053643,Tiết kiệm Tích Tài,2001-01-17,2004-11-25
47805,9211,8012265829,Tiết kiệm Tích Tài,2001-01-17,2008-11-15
47799,9211,8067080633,Tiết kiệm Đại Phát,2001-01-17,2011-06-18
47793,9211,7974057863,Tiết kiệm Trung Niên Tích Lộc,2001-01-17,2013-05-02
47802,9211,8018694655,Tiền gửi tương lai,2001-01-17,2013-12-11
47800,9211,8082725472,Tiền gửi tương lai,2001-01-17,2014-09-08
47797,9211,8009251619,Tiết kiệm Đại Phát,2001-01-17,2017-05-16
47794,9211,7937822046,Tiết kiệm Đại Phát,2001-01-17,2017-12-23
47795,9211,7984374023,Tiền gửi tương lai,2001-01-17,2021-05-19
