Loan ID,CIF Number,Annual Income,Purpose,Home Ownership,Loan Amount,Loan Date,Due Date,Loan Term,Monthly Debt,Years of Credit History,Interest Rate,Total Paid,Months since last delinquency
18024,3469,595092000,Others,Other,32813264,2022-05-22,2025-10-22,41,800323,8,9,14988022,7
18025,4167,600228000,Business,Rent,398155023,2023-04-18,2028-03-18,59,6748390,1,8.5,330751675,13
18026,6244,405264000,Consumer,Other,591107935,2024-02-02,2025-01-02,11,53737085,6,6.5,512500119,2
18027,4061,38868000,Others,Own,85436574,2024-02-28,2025-07-28,17,5025680,4,9,46776109,1
18028,1312,440160000,Others,Rent,581286761,2019-12-04,2024-07-04,55,10568850,8,9,33226409,12
18029,5090,746232000,Others,Own,846334172,2023-10-24,2025-03-24,17,49784363,6,9,412164618,6
18030,2519,582972000,Consumer,Own,298815450,2024-03-30,2025-02-28,11,27165040,5,6.5,229536078,1
18031,9160,49776000,Consumer,Rent,433910251,2024-02-11,2024-08-11,6,72318375,2,6.5,244242033,1
18032,2168,308808000,Home,Other,558136641,2022-05-11,2025-05-11,36,15503795,6,7,311068445,5
18033,9373,569688000,Others,Rent,208459129,2022-03-23,2027-02-23,59,3533205,9,9,29254794,26
18034,2338,201360000,Real Estate,Own,448050728,2022-12-03,2026-07-03,43,10419784,3,6.5,169144656,6
18035,1577,362904000,Others,Mortgage,738311239,2023-05-28,2024-08-28,15,49220749,7,9,284865603,2
18036,9243,822456000,Business,Own,341236617,2022-07-22,2026-08-22,49,6964012,6,8.5,117622622,5
18037,6386,206688000,Automobile,Mortgage,234119520,2023-11-18,2024-08-18,9,26013280,1,7.5,77992338,2
18038,6289,187116000,Consumer,Other,445214036,2021-07-07,2025-08-07,49,9086000,6,6.5,17689026,5
18039,1136,188748000,Others,Mortgage,492889185,2022-09-05,2026-10-05,49,10058962,8,9,215892304,10
18040,9836,631140000,Automobile,Rent,175566410,2023-03-04,2024-09-04,18,9753689,5,7.5,114328885,5
18041,6624,574080000,Home,Mortgage,298256655,2024-05-13,2024-09-13,4,74564163,1,7,176641517,1
18042,2464,535404000,Business,Rent,675375883,2023-03-12,2026-10-12,43,15706415,2,8.5,22744390,2
18043,5226,473352000,Automobile,Own,851327446,2023-06-22,2026-01-22,31,27462175,2,7.5,411938135,1
18044,3877,496740000,Others,Other,364886786,2024-03-15,2024-09-15,6,60814464,2,9,318799237,2
18045,4265,44256000,Real Estate,Own,124171580,2024-02-25,2026-03-25,25,4966863,6,6.5,72708555,4
18046,6892,124812000,Home,Rent,29395054,2022-12-07,2024-11-07,23,1278045,3,7,5605456,6
18047,3746,772428000,Real Estate,Rent,169473663,2022-05-15,2026-01-15,44,3851674,5,6.5,103925433,8
18048,1279,168984000,Others,Own,695541388,2022-11-05,2025-03-05,28,24840763,5,9,151852970,12
18049,3194,44160000,Consumer,Own,214790394,2020-07-25,2024-11-25,52,4130584,9,6.5,104484773,6
18050,7504,510816000,Real Estate,Mortgage,253785854,2020-10-09,2024-10-09,48,5287205,6,6.5,75342991,4
18051,4526,405300000,Automobile,Mortgage,882182536,2024-03-31,2025-10-31,19,46430659,8,7.5,92472893,1
18052,7692,185328000,Business,Own,41760177,2024-05-27,2024-09-27,4,10440044,1,8.5,34408586,1
18053,423,675468000,Others,Rent,570052997,2023-03-23,2026-01-23,34,16766264,7,9,169057214,6
18054,7023,343824000,Business,Mortgage,184617461,2023-08-26,2025-07-26,23,8026846,7,8.5,151343981,7
18055,6108,46608000,Real Estate,Mortgage,504816217,2024-02-07,2024-08-07,6,84136036,4,6.5,219208727,2
18056,1746,846120000,Others,Other,1937204,2024-02-14,2024-09-14,7,276743,3,9,1289361,1
18057,1153,538224000,Real Estate,Other,676699229,2024-05-03,2026-09-03,28,24167829,3,6.5,528422693,5
18058,5928,224040000,Business,Mortgage,113250741,2022-01-21,2026-03-21,50,2265014,4,8.5,14419052,22
18059,7473,175476000,Business,Rent,85062648,2020-06-16,2024-08-16,50,1701252,4,8.5,29122181,18
18060,613,346428000,Consumer,Own,936656137,2021-11-04,2024-09-04,34,27548709,1,6.5,446306649,16
18061,4741,184848000,Real Estate,Own,399480698,2021-06-28,2025-05-28,47,8499589,2,6.5,55699947,22
18062,3004,334524000,Automobile,Own,685723577,2021-06-19,2024-06-19,36,19047877,2,7.5,57168344,11
18063,7392,833148000,Consumer,Other,952564219,2024-03-09,2024-07-09,4,238141054,8,6.5,491213743,1
18064,5493,418092000,Home,Rent,402017253,2024-02-21,2024-12-21,10,40201725,2,7,166394132,3
18065,4660,747540000,Automobile,Mortgage,620581475,2024-05-14,2024-11-14,6,103430245,9,7.5,118010759,2
18066,3177,669672000,Consumer,Own,615942028,2024-04-08,2024-10-08,6,102657004,5,6.5,495865481,1
18067,7677,57672000,Consumer,Rent,382431530,2023-01-09,2026-02-09,37,10335987,7,6.5,177158614,8
18068,9178,411504000,Automobile,Own,952516366,2023-12-04,2025-10-04,22,43296198,10,7.5,156745478,2
18069,5244,705492000,Others,Mortgage,781460099,2023-06-28,2026-10-28,40,19536502,9,9,780467383,6
18070,5219,449256000,Home,Rent,118494644,2021-01-23,2024-09-23,44,2693060,9,7,29450895,12
18071,2634,241020000,Others,Own,416503248,2023-09-09,2024-07-09,10,41650324,4,9,413026114,3
18072,9014,398112000,Real Estate,Own,805399111,2023-09-17,2024-12-17,15,53693274,6,6.5,369228302,3
18073,707,55392000,Home,Own,601758971,2023-12-09,2024-11-09,11,54705361,3,7,506828861,2
18074,5920,301032000,Others,Own,473098558,2024-02-22,2026-11-22,33,14336319,7,9,40988084,5
18075,6928,732564000,Real Estate,Rent,670854825,2023-10-26,2024-10-26,12,55904568,2,6.5,389446077,3
18076,5940,234972000,Others,Mortgage,193390718,2024-03-13,2024-09-13,6,32231786,2,9,166502290,2
18077,9353,466164000,Real Estate,Rent,191099060,2024-01-14,2024-09-14,8,23887382,4,6.5,102166065,2
18078,6208,457800000,Automobile,Own,807966441,2022-10-10,2026-07-10,45,17954809,8,7.5,556081234,13
18079,955,309528000,Consumer,Other,394198274,2022-10-11,2026-07-11,45,8759961,4,6.5,79122767,14
18080,65,48420000,Automobile,Other,697545499,2020-05-05,2025-01-05,56,12456169,10,7.5,129264134,7
18081,2480,676752000,Home,Own,833028986,2024-03-20,2025-03-20,12,69419082,10,7,366769661,5
18082,6961,670032000,Automobile,Mortgage,751977808,2024-02-24,2024-06-24,4,187994452,3,7.5,321633516,1
18083,3054,747576000,Automobile,Own,190022794,2023-11-29,2024-10-29,11,17274799,1,7.5,179769866,3
18084,8925,392676000,Others,Other,82693753,2021-07-17,2024-08-17,37,2234966,3,9,31200248,9
18085,6423,496404000,Consumer,Rent,493988023,2022-11-22,2026-11-22,48,10291417,7,6.5,226339042,22
18086,8630,582168000,Real Estate,Rent,257994790,2024-01-25,2024-06-25,5,51598958,7,6.5,240060493,1
18087,6586,633444000,Others,Own,549947589,2023-10-03,2025-01-03,15,36663172,8,9,141854319,6
18088,2730,899496000,Others,Rent,417319781,2024-04-08,2024-08-08,4,104329945,8,9,152467251,1
18089,2070,485784000,Consumer,Own,803544585,2024-06-10,2025-09-10,15,53569639,6,6.5,539899122,1
18090,9106,832764000,Others,Own,264126652,2024-04-22,2024-08-22,4,66031663,8,9,159652038,1
18091,9434,408216000,Automobile,Rent,792277160,2021-06-01,2025-05-01,47,16856960,7,7.5,402050846,15
18092,8684,761832000,Others,Own,312950902,2023-06-07,2024-09-07,15,20863393,4,9,42102749,1
18093,7836,683616000,Real Estate,Other,238732995,2024-05-24,2027-03-24,34,7021558,6,6.5,77567113,4
18094,7335,616512000,Others,Other,286696967,2024-03-10,2024-10-10,7,40956709,10,9,110196733,1
18095,1530,231912000,Business,Mortgage,603523871,2023-07-01,2025-01-01,18,33529103,3,8.5,531568985,4
18096,5913,249432000,Home,Mortgage,375948270,2022-12-19,2025-11-19,35,10741379,7,7,33584446,1
18097,33,640152000,Real Estate,Own,190944182,2020-10-30,2025-06-30,56,3409717,9,6.5,55655917,5
18098,403,609696000,Home,Other,48520575,2023-02-12,2024-11-12,21,2310503,10,7,25444374,2
18099,4921,53364000,Home,Mortgage,814033763,2023-07-07,2028-02-07,55,14800613,4,7,575786166,26
18100,7628,771600000,Automobile,Rent,917427244,2022-02-21,2026-05-21,51,17988769,7,7.5,874687695,12
18101,4192,398988000,Home,Other,205747057,2024-04-06,2025-09-06,17,12102768,8,7,182632363,2
18102,8774,468492000,Automobile,Mortgage,856800161,2023-10-23,2025-11-23,25,34272006,1,7.5,319152581,4
18103,4467,649644000,Others,Mortgage,98799089,2021-06-04,2024-07-04,37,2670245,6,9,31792551,9
18104,470,696588000,Automobile,Other,165872681,2023-10-20,2024-12-20,14,11848048,6,7.5,87757115,1
18105,8924,710292000,Business,Mortgage,455581663,2023-11-11,2025-10-11,23,19807898,6,8.5,453589558,4
18106,8004,177300000,Others,Mortgage,330625587,2023-07-30,2028-01-30,54,6122696,9,9,155196961,17
18107,2417,477960000,Others,Other,515498527,2022-01-17,2026-11-17,58,8887905,7,9,181693651,21
18108,4344,472824000,Consumer,Other,892677357,2023-12-15,2025-11-15,23,38812059,8,6.5,502963644,3
18109,3579,529056000,Automobile,Other,694396976,2023-09-11,2028-02-11,53,13101829,9,7.5,547651161,24
18110,8939,55908000,Home,Own,840870419,2020-11-08,2025-09-08,58,14497765,8,7,404057193,23
18111,5955,280248000,Real Estate,Mortgage,374628116,2023-06-06,2026-06-06,36,10406336,4,6.5,224097590,10
18112,9741,833424000,Home,Own,210667535,2022-10-16,2025-08-16,34,6196103,4,7,185690310,11
18113,3690,842316000,Real Estate,Other,879172095,2023-09-09,2027-03-09,42,20932668,2,6.5,684471471,16
18114,1484,872880000,Home,Own,940405709,2024-01-18,2025-03-18,14,67171836,3,7,226035165,4
18115,577,253428000,Home,Rent,203564699,2023-09-20,2024-11-20,14,14540335,3,7,38259579,1
18116,7764,430452000,Automobile,Rent,612953980,2023-04-09,2026-06-09,38,16130367,5,7.5,477452056,1
18117,6735,125460000,Real Estate,Own,375894089,2022-06-18,2025-07-18,37,10159299,1,6.5,266164554,16
18118,3202,265044000,Business,Rent,59816825,2024-04-07,2024-08-07,4,14954206,1,8.5,55418282,1
18119,8345,388392000,Consumer,Other,851782167,2024-05-27,2026-05-27,24,35490923,4,6.5,126389038,1
18120,6821,758088000,Consumer,Own,110197965,2021-10-17,2025-06-17,44,2504499,3,6.5,104164142,8
18121,2689,124116000,Home,Rent,965749000,2023-11-30,2024-07-30,8,120718625,8,7,220545697,1
18122,8235,863484000,Business,Other,246360815,2023-07-05,2024-11-05,16,15397550,5,8.5,190133419,5
18123,5220,777984000,Consumer,Mortgage,943427356,2024-02-25,2029-01-25,59,15990294,4,6.5,357371737,24
18124,2487,477696000,Business,Other,48294954,2020-08-06,2024-09-06,49,985611,2,8.5,42238709,19
18125,9051,759972000,Consumer,Other,654191867,2021-09-05,2026-08-05,59,11087997,1,6.5,119760739,10
18126,5475,602040000,Consumer,Rent,635235070,2023-02-22,2025-03-22,25,25409402,8,6.5,96339726,4
18127,77,258096000,Business,Own,836574404,2024-04-19,2024-10-19,6,139429067,1,8.5,435582295,1
18128,8030,181032000,Home,Rent,85931842,2024-04-19,2027-05-19,37,2322482,8,7,64366202,11
18129,5834,343860000,Automobile,Other,431353435,2024-03-19,2025-01-19,10,43135343,3,7.5,295460739,4
18130,5398,598188000,Business,Own,576521662,2024-04-17,2026-03-17,23,25066159,8,8.5,205154200,8
18131,7121,882948000,Business,Own,907178796,2022-09-22,2024-06-22,21,43198990,2,8.5,91403689,8
18132,2691,230124000,Real Estate,Other,880451566,2021-12-16,2026-08-16,56,15722349,1,6.5,755713218,7
18133,1086,657948000,Consumer,Mortgage,833358066,2023-06-06,2027-11-06,53,15723737,3,6.5,527339141,6
18134,3313,775536000,Others,Mortgage,206623105,2024-06-17,2027-07-17,37,5584408,9,9,124132121,7
18135,7672,709836000,Home,Mortgage,677567400,2020-11-08,2024-10-08,47,14416327,4,7,665362756,5
18136,8993,720636000,Real Estate,Other,516368904,2024-05-29,2026-04-29,23,22450821,8,6.5,377524287,4
18137,2947,794172000,Real Estate,Mortgage,152960989,2024-06-11,2025-11-11,17,8997705,6,6.5,116340094,4
18138,602,720756000,Business,Rent,630136345,2023-02-01,2024-10-01,20,31506817,3,8.5,359076889,9
18139,2545,688956000,Home,Mortgage,181264613,2023-05-04,2025-12-04,31,5847245,4,7,46716539,10
18140,937,139956000,Automobile,Mortgage,953849721,2022-09-03,2025-04-03,31,30769345,9,7.5,928585289,6
18141,8476,225768000,Home,Mortgage,770727926,2023-05-24,2026-02-24,33,23355391,3,7,281620466,13
18142,2440,324480000,Home,Own,132310634,2023-10-17,2024-08-17,10,13231063,4,7,120103041,3
18143,6043,211668000,Automobile,Mortgage,401133647,2020-10-08,2024-10-08,48,8356950,4,7.5,370107661,4
18144,9773,195480000,Others,Mortgage,886536230,2021-07-21,2025-01-21,42,21108005,4,9,467104309,7
18145,3841,798024000,Others,Mortgage,631649447,2024-04-23,2024-08-23,4,157912361,5,9,483855119,1
18146,4866,163620000,Real Estate,Other,954742392,2021-05-16,2024-08-16,39,24480574,6,6.5,482057121,15
18147,6443,816924000,Real Estate,Own,859905669,2023-08-12,2024-09-12,13,66146589,7,6.5,126217426,3
18148,6571,233112000,Others,Rent,409200638,2024-05-05,2024-12-05,7,58457234,10,9,271353773,2
18149,5850,463680000,Consumer,Mortgage,744811681,2022-02-21,2025-07-21,41,18166138,7,6.5,416374445,18
18150,1961,238620000,Business,Other,317267677,2024-05-05,2025-03-05,10,31726767,6,8.5,98383080,2
18151,478,865764000,Automobile,Other,154325525,2023-12-26,2025-09-26,21,7348834,5,7.5,117364702,1
18152,8456,50160000,Others,Mortgage,275126137,2021-10-14,2026-05-14,55,5002293,2,9,98164926,13
18153,4864,166236000,Home,Own,239392679,2024-02-12,2024-08-12,6,39898779,4,7,215332695,2
18154,1804,705948000,Business,Own,700293744,2023-05-04,2026-03-04,34,20596874,6,8.5,161354491,12
18155,3680,609336000,Automobile,Own,757045832,2022-09-24,2024-12-24,27,28038734,8,7.5,681639428,5
18156,3402,290976000,Others,Mortgage,808316006,2023-05-20,2025-07-20,26,31089077,4,9,659442484,2
18157,6049,168000000,Others,Own,866539215,2024-01-18,2025-07-18,18,48141067,8,9,832722668,2
18158,1065,562872000,Automobile,Rent,631085230,2022-10-12,2026-02-12,40,15777130,2,7.5,258212017,3
18159,6452,629232000,Automobile,Rent,529048449,2021-06-16,2026-05-16,59,8966922,2,7.5,342084550,1
18160,7675,226524000,Others,Own,119431030,2022-04-30,2025-09-30,41,2912951,7,9,48811175,16
18161,4108,390552000,Consumer,Other,17064766,2022-02-26,2024-08-26,30,568825,2,6.5,12412188,7
18162,3416,336192000,Others,Other,363012996,2023-07-09,2025-12-09,29,12517689,9,9,354642273,6
18163,8391,45336000,Consumer,Own,638175453,2024-03-15,2024-11-15,8,79771931,10,6.5,336745649,3
18164,2850,124896000,Automobile,Mortgage,302254241,2024-04-13,2026-06-13,26,11625163,10,7.5,67242401,3
18165,3720,213300000,Real Estate,Own,659899430,2024-01-31,2028-06-30,53,12450932,9,6.5,212765567,22
18166,4475,687324000,Home,Mortgage,255729055,2023-12-04,2028-02-04,50,5114581,9,7,178910434,1
18167,713,611520000,Automobile,Own,588105045,2023-10-04,2026-01-04,27,21781668,3,7.5,581006049,8
18168,1593,400368000,Home,Rent,159020446,2024-05-18,2024-10-18,5,31804089,1,7,129890489,1
18169,5226,473352000,Home,Mortgage,45977272,2023-10-21,2024-09-21,11,4179752,9,7,12848951,2
18170,9810,513648000,Automobile,Mortgage,866754742,2023-11-25,2024-10-25,11,78795885,3,7.5,447175140,1
18171,8204,830172000,Real Estate,Mortgage,322075445,2023-07-06,2026-05-06,34,9472807,8,6.5,166306944,10
18172,2384,366228000,Business,Rent,536510518,2023-06-04,2025-09-04,27,19870759,9,8.5,122172979,12
18173,2947,794172000,Business,Other,807037431,2022-10-12,2024-12-12,26,31039901,1,8.5,329507633,12
18174,3719,588348000,Consumer,Other,627762894,2024-04-24,2024-08-24,4,156940723,5,6.5,258576620,1
18175,1247,240564000,Business,Other,471244129,2023-12-08,2024-12-08,12,39270344,5,8.5,135665087,1
18176,4976,400440000,Home,Mortgage,486234252,2022-08-16,2026-11-16,51,9534004,10,7,199074470,10
18177,4094,159480000,Business,Other,526396321,2024-05-04,2024-09-04,4,131599080,7,8.5,216310959,1
18178,8442,145956000,Business,Rent,847855127,2024-05-14,2024-12-14,7,121122161,3,8.5,555437559,1
18179,7051,158556000,Consumer,Other,832696861,2022-05-15,2025-07-15,38,21913075,2,6.5,106689645,7
18180,9150,170916000,Real Estate,Rent,699335765,2022-09-22,2027-03-22,54,12950662,2,6.5,313683756,13
18181,4741,184848000,Home,Own,162367575,2023-12-23,2025-12-23,24,6765315,3,7,135354866,7
18182,9008,749172000,Others,Other,769985067,2023-01-27,2025-07-27,30,25666168,8,9,282897181,10
18183,5861,137484000,Business,Other,110370752,2024-04-14,2027-04-14,36,3065854,1,8.5,109214152,1
18184,6103,53448000,Business,Own,196145507,2020-01-07,2024-08-07,55,3566281,5,8.5,19376828,26
18185,6037,163476000,Home,Other,936727381,2022-04-30,2024-06-30,26,36027976,9,7,153134430,9
18186,438,622692000,Consumer,Mortgage,447967306,2024-03-29,2027-10-29,43,10417844,5,6.5,48343202,12
18187,1330,399132000,Business,Rent,932170654,2024-02-23,2026-04-23,26,35852717,5,8.5,39122535,7
18188,8621,285912000,Others,Rent,697396452,2024-05-24,2025-01-24,8,87174556,3,9,429379949,1
18189,4764,470688000,Home,Other,457849047,2024-05-18,2026-01-18,20,22892452,6,7,323001941,6
18190,8399,410112000,Real Estate,Other,607991978,2024-02-01,2025-03-01,13,46768613,10,6.5,113715062,2
18191,5748,582252000,Real Estate,Mortgage,828607512,2020-11-26,2024-09-26,46,18013206,2,6.5,744457029,11
18192,6073,614556000,Business,Other,539993895,2021-04-23,2025-12-23,56,9642748,3,8.5,309333692,19
18193,3080,619764000,Business,Rent,319631234,2024-03-25,2027-10-25,43,7433284,8,8.5,108234465,10
18194,9510,148488000,Business,Rent,240213000,2022-10-03,2026-08-03,46,5222021,8,8.5,221838308,3
18195,8204,830172000,Consumer,Own,40399494,2021-12-04,2025-11-04,47,859563,9,6.5,4006957,10
18196,3966,801180000,Automobile,Mortgage,180596604,2024-02-13,2025-05-13,15,12039773,8,7.5,38131704,6
18197,8326,522528000,Home,Own,185783021,2021-05-29,2024-08-29,39,4763667,7,7,179154831,11
18198,6042,804600000,Home,Rent,965364175,2022-04-22,2027-02-22,58,16644209,1,7,95721372,1
18199,3256,356940000,Automobile,Other,147613547,2019-10-21,2024-08-21,58,2545061,4,7.5,104569468,2
18200,6582,610452000,Others,Other,516672139,2024-03-18,2028-12-18,57,9064423,3,9,491507501,6
18201,1824,734772000,Consumer,Other,119267691,2023-03-26,2027-07-26,52,2293609,6,6.5,12807357,5
18202,4744,524868000,Home,Rent,950275294,2023-04-25,2027-09-25,53,17929722,3,7,935916104,9
18203,5394,295416000,Others,Mortgage,683763804,2023-11-30,2024-07-30,8,85470475,4,9,533410665,2
18204,3682,179676000,Real Estate,Mortgage,136753042,2023-10-21,2025-06-21,20,6837652,9,6.5,53320519,1
18205,9815,745944000,Home,Other,745048997,2023-10-15,2025-08-15,22,33865863,8,7,676478921,7
18206,2997,587628000,Business,Other,438875245,2022-10-23,2025-01-23,27,16254638,7,8.5,252024657,9
18207,772,669132000,Business,Mortgage,355619838,2022-10-07,2024-11-07,25,14224793,5,8.5,197361502,7
18208,7252,493824000,Real Estate,Own,675227767,2024-05-27,2026-01-27,20,33761388,5,6.5,551826218,8
18209,3869,583368000,Home,Mortgage,438562445,2020-11-26,2025-06-26,55,7973862,10,7,437343187,21
18210,8215,660240000,Automobile,Rent,270426480,2023-09-04,2028-05-04,56,4829044,9,7.5,262504536,25
18211,8220,42384000,Business,Rent,276137301,2022-09-01,2024-11-01,26,10620665,5,8.5,274479760,4
18212,4587,672708000,Automobile,Rent,26965182,2020-09-19,2025-06-19,57,473073,3,7.5,24319627,22
18213,3524,363600000,Others,Own,364752236,2023-10-26,2027-04-26,42,8684577,3,9,79616237,3
18214,2017,418404000,Home,Rent,465478461,2024-01-24,2026-11-24,34,13690542,9,7,333722828,5
18215,3319,628032000,Business,Mortgage,889301991,2023-10-17,2024-11-17,13,68407845,3,8.5,178482736,4
18216,2928,572748000,Home,Mortgage,985826211,2024-03-25,2024-07-25,4,246456552,10,7,939557884,1
18217,337,656736000,Consumer,Mortgage,741909454,2024-01-20,2024-10-20,9,82434383,10,6.5,158020662,1
18218,1755,610332000,Automobile,Other,139891892,2022-04-12,2024-09-12,29,4823858,1,7.5,118657205,3
18219,1765,511140000,Business,Mortgage,879665097,2022-05-31,2024-08-31,27,32580188,1,8.5,141976727,5
18220,1494,662544000,Others,Own,791522253,2023-12-02,2024-07-02,7,113074607,4,9,236762791,2
18221,7191,821040000,Real Estate,Rent,390612448,2021-11-20,2026-11-20,60,6510207,2,6.5,352311815,12
18222,9453,861636000,Automobile,Other,839332336,2024-02-09,2027-08-09,42,19984103,3,7.5,516443316,11
18223,9937,205572000,Business,Other,903346807,2023-10-16,2024-08-16,10,90334680,9,8.5,223008225,1
18224,9189,487080000,Home,Mortgage,283511810,2024-03-29,2028-06-29,51,5559055,4,7,230744743,7
18225,3536,618864000,Home,Mortgage,259628711,2022-01-18,2025-07-18,42,6181635,6,7,235427177,8
18226,5295,360336000,Real Estate,Mortgage,445764097,2024-06-13,2025-09-13,15,29717606,6,6.5,158361800,6
18227,7377,640608000,Automobile,Rent,722755169,2022-02-05,2025-08-05,42,17208456,5,7.5,312784523,2
18228,5362,748404000,Real Estate,Own,420145946,2022-12-29,2025-06-29,30,14004864,3,6.5,34526250,11
18229,3893,715320000,Others,Mortgage,274563710,2023-07-28,2026-10-28,39,7040095,8,9,42720543,2
